"Código SIGEP","Nombre de la entidad","Nit","Orden","Suborden","Código DIVIPOLA Departamento","Departamento","Código DIVIPOLA Municipio ","Municipio","Clasificación Orgánica","Sector","Nivel","Tipo de Vinculacíon ","Naturaleza jurídica ","Longitud","Latitud","Año","Trimestre","Fuente","Tipo nombramiento: Asesor","Tipo nombramiento: Profesional","Tipo nombramiento: Técnico","Tipo nombramiento: Directivo","Tipo nombramiento: Asistencial","Tipo nombramiento: Otro","Tipo nombramiento: Provisional","Tipo nombramiento: Libre Nombramiento Y Remoción","Tipo nombramiento: Temporal","Tipo nombramiento: Trabajador Oficial","Tipo nombramiento: Escalafonado En Carrera","Tipo nombramiento: Elección Popular","Tipo nombramiento: Periodo Fijo","Tipo nombramiento: Periodo De Prueba","Edad: Menor o igual a 29","Edad: 30-39","Edad: 40-49","Edad: 50-62","Edad: 63 y más","Edad: No reporta","Sexo: Hombre","Sexo: Mujer","Estado civil: Casado/a","Estado civil: Soltero/a","Estado civil: Unión Libre","Estado civil: Divorciado/a","Estado civil: Viudo/a","Estado civil: No reporta","Tipo de discapacidad: Intelectual","Tipo de discapacidad: Fisica","Tipo de discapacidad: Visual","Tipo de discapacidad: Psicosocial","Tipo de discapacidad: Múltiple","Tipo de discapacidad: Auditiva","Tipo de discapacidad: Otra","Salario mensual promedio","Nivel educativo: Primaria","Nivel educativo: Secundaria","Nivel educativo: Técnico - Tecnólogo","Nivel educativo: Profesional","Nivel educativo: Especialización","Nivel educativo: Maestría","Nivel educativo: Doctorado","Nivel educativo: No reporta","Número hijos: 0","Número hijos: 1","Número hijos: 2","Número hijos: 3","Número hijos: 4 o más","Número hijos: No reporta","Vinculados","meta_vinculacion","cumplimiento"
"8345","FONDO DE DESARROLLO LOCAL CANDELARIA BOGOTA","NULL","TERRITORIAL","DISTRITAL","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","FONDO CUENTA CON PERSONERÍA JURÍDICA","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","Cumple"
"0029","SUPERINTENDENCIA NACIONAL DE SALUD","860062187","NACIONAL","NO APLICA","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","SALUD Y PROTECCIÓN SOCIAL","DESCENTRALIZADO","ADSCRITAS","SUPERINTENDENCIA CON PERSONERÍA JURÍDICA","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","128","64","128","8","0","0","0","0","0","0","0","0","0","8","0","40","0","8","0","0","0","0","0","0","0","0","0","0","0","328","24","0","0","0","8","360","14","Cumple"
"0152","ALCALDIA DE BUCARAMANGA","890201222","TERRITORIAL","MUNICIPAL","68","SANTANDER","68001","BUCARAMANGA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-73,122742","7,119349","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","46","80","98","28","0","0","0","0","0","0","0","0","84","0","0","122","0","4","0","0","0","0","0","0","0","0","0","0","84","98","4","0","2","164","8","282","15","Cumple"
"0163","ALCALDIA DE BUSBANZA","800099714","TERRITORIAL","MUNICIPAL","15","BOYACÁ","15114","BUSBANZÁ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-72,883814","5,830509","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","16","1","Cumple"
"0257","ALCALDIA DE CONCORDIA - ANTIOQUIA","890982261","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05209","CONCORDIA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,908354","6,044979","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15","0","0","0","0","0","0","0","0","0","10","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","10","20","0","0","0","10","0","30","1","Cumple"
"0265","CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA","890907748","NACIONAL","NO APLICA","05","ANTIOQUIA","05045","APARTADÓ","ORGANOS AUTÓNOMOS","AMBIENTE Y DESARROLLO SOSTENIBLE","NO APLICA","NO APLICA","ORGANOS AUTÓNOMOS","-76,624692","7,882761","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","24","8","0","16","8","8","64","2","Cumple"
"0272","ALCALDIA DE CONSACA","800019000","TERRITORIAL","MUNICIPAL","52","NARIÑO","52207","CONSACÁ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-77,465658","1,207624","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","5","1","Cumple"
"0330","ALCALDIA DE BELLO","890980112","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05088","BELLO","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,559589","6,336729","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","26","52","58","8","0","0","0","0","0","0","0","0","0","0","0","54","0","4","0","0","0","0","0","0","0","0","0","0","0","80","4","4","4","54","10","156","13","Cumple"
"0332","ALCALDIA DE BETULIA  ANTIOQUIA","890982321","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05093","BETULIA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,98467","6,11278","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","7","0","0","0","14","1","Cumple"
"0373","CORPORACION AUTONOMA REGIONAL DE NARINO","891222322","NACIONAL","NO APLICA","52","NARIÑO","52001","PASTO","ORGANOS AUTÓNOMOS","AMBIENTE Y DESARROLLO SOSTENIBLE","NO APLICA","NO APLICA","ORGANOS AUTÓNOMOS","-77,285787","1,205884","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","7","0","0","28","2","Cumple"
"0626","ALCALDIA DE GUADUAS","899999701","TERRITORIAL","MUNICIPAL","25","CUNDINAMARCA","25320","GUADUAS","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,595361","5,067291","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","15","0","10","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","25","2","Cumple"
"0757","ALCALDIA DE MARMATO","8908011456","TERRITORIAL","MUNICIPAL","17","CALDAS","17442","MARMATO","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,601051","5,474716","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","4","0","4","1","Cumple"
"0773","ALCALDIA DE MITU","892099233","TERRITORIAL","MUNICIPAL","97","VAUPÉS","97001","MITÚ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-70,233618","1,252174","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","2","0","0","0","0","0","0","0","0","0","8","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","8","0","8","1","Cumple"
"0906","ALCALDIA DE PUEBLO NUEVO","800096766","TERRITORIAL","MUNICIPAL","23","CÓRDOBA","23570","PUEBLO NUEVO","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,507409","8,50502","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","Cumple"
"1051","ALCALDIA DE SAN LUIS - ANTIOQUIA","890984376","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05660","SAN LUIS","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,995071","6,042454","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","10","1","Cumple"
"1167","ALCALDIA DE TAMESIS","890981238","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05789","TÁMESIS","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,714701","5,664999","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","Cumple"
"1173","ALCALDIA DE TAURAMENA","800012873","TERRITORIAL","MUNICIPAL","85","CASANARE","85410","TAURAMENA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-72,749735","5,016818","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","14","14","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","2","12","0","12","0","4","34","2","Cumple"
"1274","ALCALDIA DE YAGUARA","800097180","TERRITORIAL","MUNICIPAL","41","HUILA","41885","YAGUARÁ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,518334","2,664454","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","84","1","Cumple"
"1450","CENTRO DE SALUD SAN GABRIEL ARCANGEL - VILLAGARZON","846001620","TERRITORIAL","MUNICIPAL","86","PUTUMAYO","86885","VILLAGARZÓN","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-76,617431","1,028507","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","9","1","Cumple"
"2891","EMPRESA SOCIAL DEL ESTADO CAMU  SAN RAFAEL  SAHAGUN","812001579","TERRITORIAL","MUNICIPAL","23","CÓRDOBA","23660","SAHAGÚN","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-75,446001","8,950643","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","18","0","0","21","1","Cumple"
"2896","EMPRESA SOCIAL DEL ESTADO CAMU EL PRADO - CERETE","812002836","TERRITORIAL","MUNICIPAL","23","CÓRDOBA","23162","CERETÉ","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","NO APLICA","EMPRESAS SOCIALES DEL ESTADO","-75,789633","8,888785","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","21","3","Cumple"
"2958","CENTRO DE SALUD DE TOGUI","820003435","TERRITORIAL","MUNICIPAL","15","BOYACÁ","15816","TOGÜÍ","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-73,5153065","5,937359","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","30","0","0","0","0","35","1","Cumple"
"3045","CLINICA DE MATERNIDAD RAFAEL CALVO C.","806001061","TERRITORIAL","DISTRITAL","13","BOLÍVAR","13001","CARTAGENA DE INDIAS","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-75,479426","10,391049","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","5","105","10","0","0","0","0","0","0","0","0","0","0","0","115","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","150","8","Cumple"
"3359","HOSPITAL ALVARO RAMIREZ GONZALEZ SAN MARTIN","824000441","TERRITORIAL","MUNICIPAL","20","CESAR","20770","SAN MARTÍN","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-73,512792","8,004107","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","24","0","0","0","28","1","Cumple"
"3376","HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA","821003143","TERRITORIAL","DEPARTAMENTAL","76","VALLE DEL CAUCA","76736","SEVILLA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-75,931004","4,274378","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","9","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","6","21","18","0","0","3","48","NULL","Cumple"
"3918","EMPRESA DE SERVICIOS PUBLICOS DE SOPO -EMSERSOPO","832003318","TERRITORIAL","MUNICIPAL","25","CUNDINAMARCA","25758","SOPÓ","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","-73,941071","4,908732","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","12","1","Cumple"
"4387","FUNDACION GILBERTO ALZATE AVENDAÑO","860044113","TERRITORIAL","DISTRITAL","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","CULTURA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","48","1","Cumple"
"4391","GOBERNACION DE ANTIOQUIA","890900286","TERRITORIAL","DEPARTAMENTAL","05","ANTIOQUIA","05001","MEDELLÍN","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","GOBERNACIÓN","-75,564574","6,2530471","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126","1905","2847","2997","741","0","0","0","0","0","0","0","0","0","3","0","3492","0","225","0","0","0","0","0","0","0","0","0","0","0","4830","168","153","72","1122","27","8,616","18","Cumple"
"4398","GOBERNACION DE NARIÑO","800103923","TERRITORIAL","DEPARTAMENTAL","52","NARIÑO","52001","PASTO","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","GOBERNACIÓN","-77,285787","1,205884","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","110","238","1148","476","0","0","0","0","0","0","0","0","1","0","0","931","0","50","0","0","0","0","0","0","0","0","0","0","1","1132","0","0","0","283","1","1,986","19","Cumple"
"4403","GOBERNACION DE CAQUETA","800091594","TERRITORIAL","DEPARTAMENTAL","18","CAQUETÁ","18001","FLORENCIA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","GOBERNACIÓN","-75,604236","1,615386","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","1135","1000","1085","175","0","0","0","0","0","0","0","0","70","0","0","1500","0","100","0","0","0","0","0","0","0","0","0","0","90","1835","70","0","60","455","65","3,525","4","Cumple"
"4642","INSTITUTO DISTRITAL DE TURISMO","NULL","TERRITORIAL","DISTRITAL","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","4","0","0","0","20","2","Cumple"
"4732","INSTITUTO MUNICIPAL DE TRANSPORTES Y TRANSITO DE COROZAL","823001932","TERRITORIAL","MUNICIPAL","70","SUCRE","70215","COROZAL","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-75,294467","9,321697","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","30","0","0","0","0","35","1","Cumple"
"4806","INSTITUTO PARA LA RECREACION, EL DEPORTE, LA EDUCACION EXTRAESCOLAR Y EL APROVECHAMIENTO DEL TIEMPO LIBRE DE CASANARE","844003345","TERRITORIAL","DEPARTAMENTAL","85","CASANARE","85001","YOPAL","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-72,400523","5,348903","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","9","NULL","Cumple"
"5294","HOSPITAL MILITAR CENTRAL","830040256","NACIONAL","NO APLICA","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","DEFENSA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72","180","588","372","12","0","0","0","0","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","624","228","288","0","0","24","1,224","15","Cumple"
"6128","SECRETARIA DISTRITAL DE INTEGRACION SOCIAL","899999061","TERRITORIAL","DISTRITAL","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","SECRETARIA DE DESPACHO","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","556","222","294","348","22","0","48","66","0","0","0","0","0","288","34","0","228","0","28","0","0","0","0","0","0","0","0","0","0","286","292","158","120","50","96","118","1,442","20","Cumple"
"6346","COMISION NACIONAL DEL SERVICIO CIVIL","900003409","NACIONAL","NO APLICA","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","ORGANOS AUTÓNOMOS","NO APLICA","NO APLICA","NO APLICA","ORGANOS AUTÓNOMOS","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","2","2","14","3","Cumple"
"8425","ASOCIACION DE MUNICIPIOS DE LOS DEPARTAMENTOS DE CORDOBA Y SUCRE","NULL","TERRITORIAL","DEPARTAMENTAL","23","CÓRDOBA","23001","MONTERÍA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","NO APLICA","ASOCIACIÓN DE MUNICIPIOS","-75,878535","8,750983","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","84","1","Cumple"
"0059","ALCALDIA DE AGUSTIN CODAZZI","800096558","TERRITORIAL","MUNICIPAL","20","CESAR","20013","AGUSTÍN CODAZZI","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-73,273105","10,034716","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","20","1","Cumple"
"0063","ALCALDIA DE ALBANIA CAQUETA","891190431","TERRITORIAL","MUNICIPAL","18","CAQUETÁ","18029","ALBANIA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,878407","1,328981","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","10","1","Cumple"
"0177","ALCALDIA DE CALAMAR- GUAVIARE","800191431","TERRITORIAL","MUNICIPAL","95","GUAVIARE","95015","CALAMAR","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-72,554237","1,920614","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","Cumple"
"0193","ALCALDIA DE CAPARRAPI","899999710","TERRITORIAL","MUNICIPAL","25","CUNDINAMARCA","25148","CAPARRAPÍ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,49081","5,345645","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","0","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","0","2","0","6","1","Cumple"
"0207","ALCALDIA DE CAUCASIA","890906445","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05154","CAUCASIA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,198563","7,979698","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","120","0","0","0","0","0","0","0","0","0","20","0","0","30","0","20","0","0","0","0","0","0","0","0","0","0","20","70","10","10","20","20","10","140","3","Cumple"
"0215","ALCALDIA DE CHARALA","890205063","TERRITORIAL","MUNICIPAL","68","SANTANDER","68167","CHARALÁ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-73,147465","6,28595","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","16","0","0","0","0","0","0","0","0","0","0","8","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","8","16","0","0","0","8","0","24","1","Cumple"
"0314","INSTITUTO NACIONAL PARA SORDOS","860016627","NACIONAL","NO APLICA","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","IGUALDAD Y EQUIDAD","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","260","120","60","0","0","0","0","0","0","0","0","0","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","260","40","0","0","180","0","510","1","Cumple"
"0576","ALCALDIA DE FILANDIA","890001339","TERRITORIAL","MUNICIPAL","63","QUINDÍO","63272","FILANDIA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,659359","4,675762","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","10","0","10","1","Cumple"
"0585","ALCALDIA DE FOSCA","899999420","TERRITORIAL","MUNICIPAL","25","CUNDINAMARCA","25281","FOSCA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-73,938919","4,338952","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","2","8","1","Cumple"
"0631","ALCALDIA DE GUARANDA","800061313","TERRITORIAL","MUNICIPAL","70","SUCRE","70265","GUARANDA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,537025","8,46831","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","0","0","0","0","40","1","Cumple"
